from_stop_id,to_stop_id,from_route_id,to_route_id,from_trip_id,to_trip_id,transfer_type,min_transfer_time
A0574,A2045,,,,,2,314
A2045,A0574,,,,,2,314
TB1719,A2681,,,,,2,513
TM1738,TB0010,,,,,2,352
TB1739,TB0010,,,,,2,369
TB0010,TB1739,,,,,2,369
A2859,A2045,,,,,2,698
A2045,A2859,,,,,2,698
TB2380,TB0010,,,,,2,454
TB0010,TB2380,,,,,2,454
TB0011,TB0010,,,,,2,100
TB0010,TB0011,,,,,2,100
A6614,A2045,,,,,2,476
A2045,A6614,,,,,2,476
A2692,A2045,,,,,2,697
TM1879,A2045,,,,,2,522
A2045,TM1879,,,,,2,522
TB1800,A0861,,,,,2,310
A0861,TB1800,,,,,2,310
TB2379,TB0010,,,,,2,481
TB0010,TB2379,,,,,2,481
TM2046,A2045,,,,,2,81
A2045,TM2046,,,,,2,81
TM0272,TB0010,,,,,2,637
TB0010,TM0272,,,,,2,637
TB0625,TB0010,,,,,2,553
TB1344,TB0010,,,,,2,585
TB0010,TB1344,,,,,2,585
TB1604,A2045,,,,,2,573
A2045,TB1604,,,,,2,573
TB1736,TB0010,,,,,2,352
TB0010,TB1736,,,,,2,352
A0928,TB0010,,,,,2,328
TB0010,A0928,,,,,2,328
TM0011,TB0010,,,,,2,100
TB0010,TM0011,,,,,2,100
A0625,TB0010,,,,,2,543
TB0010,A0625,,,,,2,543
TM2045,A2045,,,,,2,29
TM1570,A2045,,,,,2,467
A2045,TM1570,,,,,2,467
TB0928,TB0010,,,,,2,345
TB0010,TB0928,,,,,2,345
TB0356,TB0010,,,,,2,404
TB0010,TB0356,,,,,2,404
A1604,A2045,,,,,2,515
A2045,A1604,,,,,2,515
A0356,TB0010,,,,,2,304
TB0010,A0356,,,,,2,304
A0010,TB0010,,,,,2,0
A6615,A2045,,,,,2,525
TB0357,TB0010,,,,,2,448
TM2196,A6743,,,,,2,336
A6743,A0281,,,,,2,626
A6320,TM2060,,,,,2,434
A6227,TB0010,,,,,2,319
TB0010,A6227,,,,,2,319
TB6662,A0484,,,,,2,207
A0484,TB6662,,,,,2,207
TM0010,TB0010,,,,,2,0
A6279,TB6662,,,,,2,426
A2033,TB6662,,,,,2,561
TB6662,A2033,,,,,2,561
A6189,TB6662,,,,,2,225
TB0010,TM0010,,,,,2,0
TB0648,TB0010,,,,,2,549
TB0010,TB0648,,,,,2,549
A0599,TB6662,,,,,2,122
TB6662,A0599,,,,,2,122
TM0928,TB0010,,,,,2,345
TB0010,TM0928,,,,,2,345
A0357,TB0010,,,,,2,408
TB0010,A0357,,,,,2,408
TB2036,TB6662,,,,,2,564
TB6662,TB2036,,,,,2,564
A0301,TB0010,,,,,2,420
TB6663,TB6662,,,,,2,4
TB6662,TB6663,,,,,2,4
TB0444,TB0010,,,,,2,605
TB0010,TB0444,,,,,2,605
TB6662,A6279,,,,,2,426
A0624,TB0010,,,,,2,519
TB0010,A0624,,,,,2,519
TB2033,TB6662,,,,,2,586
TB6662,TB2033,,,,,2,586
A6276,TB6662,,,,,2,378
TB6662,A6276,,,,,2,378
A6232,TB0010,,,,,2,355
TM2060,A6320,,,,,2,434
TB1224,TB6662,,,,,2,362
TB6662,TB1224,,,,,2,362
A6229,TB0010,,,,,2,364
TB0010,A6229,,,,,2,364
TB2034,TB6662,,,,,2,444
TB6662,TB2034,,,,,2,444
A0302,TB0010,,,,,2,407
TB0010,A0302,,,,,2,407
TB0860,TB6662,,,,,2,576
TB6662,TB0860,,,,,2,576
A1583,A1435,,,,,2,521
A2407,A1435,,,,,2,150
A1435,A2407,,,,,2,150
A1580,A1435,,,,,2,484
A1435,A1580,,,,,2,484
TB0302,TB0010,,,,,2,407
TB0010,TB0302,,,,,2,407
A0824,A1435,,,,,2,583
A1435,A0824,,,,,2,583
A2845,TB6662,,,,,2,117
TB6662,A2845,,,,,2,117
A2036,TB6662,,,,,2,564
TB6662,A2036,,,,,2,564
A6639,TB0010,,,,,2,607
TB2008,TB6662,,,,,2,613
TB6662,TB2008,,,,,2,613
A6594,TB0010,,,,,2,517
TB0010,A6594,,,,,2,517
A2380,TB0010,,,,,2,454
TB0010,A2380,,,,,2,454
TM0625,TB0010,,,,,2,553
TB0010,TM0625,,,,,2,553
TB0647,TB0010,,,,,2,598
TB0010,TB0647,,,,,2,598
A6220,TB2101,,,,,2,411
A0601,TB6662,,,,,2,138
TB6662,A0601,,,,,2,138
TB0484,TB6662,,,,,2,207
TB6662,TB0484,,,,,2,207
TB0929,TB0010,,,,,2,360
TB0010,TB0929,,,,,2,360
A1224,TB6662,,,,,2,362
TB6662,A1224,,,,,2,362
A6277,TB6662,,,,,2,172
TB6662,A6277,,,,,2,172
TM0624,TB0010,,,,,2,519
TB0010,TM0624,,,,,2,519
A0648,TB0010,,,,,2,549
TB0301,TB0010,,,,,2,420
TB0010,TB0301,,,,,2,420
A0517,TB0605,,,,,2,125
TB0605,A0517,,,,,2,125
TM0379,TM0376,,,,,2,438
TM0376,TM0379,,,,,2,438
TM0648,TB0010,,,,,2,549
TB0010,TM0648,,,,,2,549
TB2010,TB6662,,,,,2,630
TB6662,TB2010,,,,,2,630
A0444,TB0010,,,,,2,605
A6230,TB0010,,,,,2,332
TB0010,A6230,,,,,2,332
TB6279,TB6662,,,,,2,416
TB6662,TB6279,,,,,2,416
A1392,A1208,,,,,2,301
A1208,A1392,,,,,2,301
TM0929,TB0010,,,,,2,360
TB0010,TM0929,,,,,2,360
TB1345,TB0010,,,,,2,667
TB0010,TB1345,,,,,2,667
TM0357,TB0010,,,,,2,448
TB0010,TM0357,,,,,2,448
A6471,A6023,,,,,2,152
A6023,A1733,,,,,2,559
A0011,TB0010,,,,,2,100
A1601,A1435,,,,,2,244
A1435,A1601,,,,,2,244
TM0399,A1325,,,,,2,327
A1325,TM0399,,,,,2,327
TM0647,TB0010,,,,,2,642
TB0010,TM0647,,,,,2,642
A1812,A1435,,,,,2,567
A1435,A1812,,,,,2,567
TM1824,TB1819,,,,,2,321
TB6697,TB0010,,,,,2,627
TB1819,A2325,,,,,2,335
TM1737,TB0010,,,,,2,340
TB0010,TM1737,,,,,2,340
A0598,TB0599,,,,,2,136
TB0599,A0598,,,,,2,136
A6518,A1435,,,,,2,416
A1435,A6518,,,,,2,416
A2681,TB1719,,,,,2,513
A1811,A1435,,,,,2,553
A1435,A1811,,,,,2,553
A1093,A1435,,,,,2,420
A1600,A1435,,,,,2,342
A1435,A1600,,,,,2,342
TB1719,A2305,,,,,2,474
TB6277,TB6662,,,,,2,158
TB6662,TB6277,,,,,2,158
A6368,A1435,,,,,2,362
A1435,A6368,,,,,2,362
TB6276,TB6662,,,,,2,379
TB6662,TB6276,,,,,2,379
A0823,A1435,,,,,2,599
A1435,A0823,,,,,2,599
A1226,TB6662,,,,,2,407
A0281,A6743,,,,,2,626
A6743,A6613,,,,,2,553
A6613,A6743,,,,,2,553
A6743,A2567,,,,,2,166
A2567,A6743,,,,,2,166
A6743,A2145,,,,,2,350
A2145,A6743,,,,,2,350
A6743,A1228,,,,,2,382
A1844,A0068,,,,,2,584
TM2337,TM1307,,,,,2,376
A1733,A6023,,,,,2,559
A6441,A0068,,,,,2,557
A0068,A1844,,,,,2,584
TB1844,A0068,,,,,2,584
A0068,TB1844,,,,,2,584
TB2596,TB2101,,,,,2,319
TB2101,TB2596,,,,,2,319
A1566,A0068,,,,,2,496
A0068,A1566,,,,,2,496
A1567,A0068,,,,,2,441
A0068,A1567,,,,,2,441
A0766,A0068,,,,,2,543
A0068,A0766,,,,,2,543
M7,TM1307,,,,,2,134
TM0379,TM1307,,,,,2,543
TM1307,TM0379,,,,,2,543
TM2826,TM1307,,,,,2,165
TM1307,TM2826,,,,,2,165
A2114,TM0376,,,,,2,647
TM0376,A2114,,,,,2,647
A2050,A0068,,,,,2,692
A0068,A2050,,,,,2,692
TM1279,TM1307,,,,,2,504
TM1307,TM1279,,,,,2,504
A1269,TM1307,,,,,2,406
TM1307,A1269,,,,,2,406
A6435,TM1307,,,,,2,431
A6402,TM1307,,,,,2,40
TM1307,A6402,,,,,2,40
A1186,A2629,,,,,2,429
A2629,A1186,,,,,2,429
A2049,A0068,,,,,2,648
A0068,A2049,,,,,2,648
TM2334,TM1307,,,,,2,392
TM1307,TM2334,,,,,2,392
TM1908,TM1307,,,,,2,504
TM1307,TM1908,,,,,2,504
A1281,TM1307,,,,,2,496
TB1226,TB6662,,,,,2,407
TB6662,TB1226,,,,,2,407
A6023,A1913,,,,,2,506
TB2035,TB6662,,,,,2,495
TB6662,TB2035,,,,,2,495
A6498,TM1307,,,,,2,352
TM1307,A6498,,,,,2,352
A1279,TM1307,,,,,2,504
TM1307,A1279,,,,,2,504
A6406,TM1307,,,,,2,419
TM1307,A6406,,,,,2,419
A6454,TM1307,,,,,2,176
TB0069,A0068,,,,,2,274
A0068,TB0069,,,,,2,274
TM0647,A1325,,,,,2,378
A1325,TM0647,,,,,2,378
A2619,A2629,,,,,2,581
A2629,A2619,,,,,2,581
A1074,TM1307,,,,,2,531
TM1307,A1074,,,,,2,531
TM1720,TM1307,,,,,2,180
TM1307,TM1720,,,,,2,180
TM6181,TM1307,,,,,2,150
TM1307,TM6181,,,,,2,150
TB0490,TB6662,,,,,2,199
TM0378,TM1307,,,,,2,553
TM1307,TM0378,,,,,2,553
TM2178,TM1307,,,,,2,334
TM1307,TM2178,,,,,2,334
TB1566,A0068,,,,,2,488
A0068,TB1566,,,,,2,488
A2325,TB1819,,,,,2,335
TB1819,TM2235,,,,,2,590
A2034,TB6662,,,,,2,459
TB6662,A2034,,,,,2,459
A6188,TB6662,,,,,2,202
A1073,TM1307,,,,,2,428
TM1307,A1073,,,,,2,428
A2008,TB6662,,,,,2,613
TB6662,A2008,,,,,2,613
A1393,A1208,,,,,2,349
A1208,A1393,,,,,2,349
A0598,TB6662,,,,,2,112
TB6662,A0598,,,,,2,112
TM1074,TM1307,,,,,2,531
TM1307,TM1074,,,,,2,531
A0860,TB6662,,,,,2,576
TB6662,A0860,,,,,2,576
TB0601,TB6662,,,,,2,138
TB6662,TB0601,,,,,2,138
TM1909,TM1307,,,,,2,529
TM1307,TM1909,,,,,2,529
A6085,TM1307,,,,,2,500
TM1307,A6085,,,,,2,500
A6467,TM1307,,,,,2,163
TM1307,A6467,,,,,2,163
A1282,TM1307,,,,,2,526
TM1307,A1282,,,,,2,526
A6278,TB6662,,,,,2,186
TB6662,A6278,,,,,2,186
A0070,A0068,,,,,2,33
A0068,A0070,,,,,2,33
A1308,TM1307,,,,,2,71
TM1307,A1308,,,,,2,71
TB0067,A0068,,,,,2,261
A0068,TB0067,,,,,2,261
A6092,TM1307,,,,,2,519
TM1307,A6092,,,,,2,519
A1672,A2629,,,,,2,244
A2629,A1672,,,,,2,244
A6091,TM1307,,,,,2,454
TM1307,A6091,,,,,2,454
TB1845,A0068,,,,,2,504
A0490,TB6662,,,,,2,199
TB6662,A0490,,,,,2,199
TB6278,TB6662,,,,,2,196
TB6662,TB6278,,,,,2,196
A1272,TM1307,,,,,2,495
TM1307,A1272,,,,,2,495
A2009,TB6662,,,,,2,662
TB6662,A2009,,,,,2,662
A2035,TB6662,,,,,2,480
TB6662,A2035,,,,,2,480
TM6104,TM1307,,,,,2,580
A0384,TM1307,,,,,2,577
TM1307,A0384,,,,,2,577
A0069,A0068,,,,,2,294
A0068,A0069,,,,,2,294
TM1270,TM1307,,,,,2,420
TM1307,TM1270,,,,,2,420
TM6593,TM1307,,,,,2,411
TM1307,TM6593,,,,,2,411
A1185,A2629,,,,,2,380
A2629,A1185,,,,,2,380
TM1282,TM1307,,,,,2,526
TM1307,TM1282,,,,,2,526
TB2112,TM1307,,,,,2,566
A1228,A6743,,,,,2,382
A6743,A2570,,,,,2,354
TM1272,TM1307,,,,,2,471
A6455,TM1307,,,,,2,433
TB2113,TM1307,,,,,2,509
TM1307,TB2113,,,,,2,509
A1141,A1751,,,,,2,264
A2113,TM1307,,,,,2,532
TM2113,TM1307,,,,,2,546
TM1997,TM1307,,,,,2,240
A6023,TM1880,,,,,2,509
A1271,TM1307,,,,,2,415
TM6180,TM1307,,,,,2,173
TM1307,TM6180,,,,,2,173
TM1307,A2113,,,,,2,532
TB0020,A1751,,,,,2,578
A1751,TB0020,,,,,2,578
TM1165,TM1948,,,,,2,565
TM1948,TM1165,,,,,2,565
A1140,A1751,,,,,2,374
A1751,A1140,,,,,2,374
TB1282,TM1307,,,,,2,526
TM1307,TB1282,,,,,2,526
TB2798,A2797,,,,,2,98
A6436,TM1307,,,,,2,406
TM1307,A6436,,,,,2,406
TM1721,TM1307,,,,,2,258
TM1307,TM1721,,,,,2,258
TM2336,TM1307,,,,,2,358
TM1307,TM2336,,,,,2,358
A0649,A1751,,,,,2,531
A1751,A0649,,,,,2,531
A1164,A1751,,,,,2,454
A1751,A1164,,,,,2,454
TM1307,TM1272,,,,,2,471
A6497,TM1307,,,,,2,351
TM2825,TM1307,,,,,2,166
TM1307,TM2825,,,,,2,166
TM1073,TM1307,,,,,2,428
TM1307,TM1073,,,,,2,428
A6401,TM1307,,,,,2,333
TM1307,A6401,,,,,2,333
TM1307,A6455,,,,,2,433
A2112,TM1307,,,,,2,547
TM1307,A2112,,,,,2,547
TB1272,TM1307,,,,,2,495
TM1307,TB1272,,,,,2,495
A1284,TM1307,,,,,2,408
A6553,TM1307,,,,,2,451
TM1307,A6553,,,,,2,451
A7003,TM2060,,,,,2,455
TM2060,A7003,,,,,2,455
TB2277,A1751,,,,,2,528
A1751,TB2277,,,,,2,528
A6459,TM1307,,,,,2,281
TM1307,A6459,,,,,2,281
A0650,A1751,,,,,2,542
A1751,A0650,,,,,2,542
TM2335,TM1307,,,,,2,395
TM1307,TM2335,,,,,2,395
A6404,TM1307,,,,,2,411
A0814,A1641,,,,,2,415
A1641,A0814,,,,,2,415
TB1501,TM1307,,,,,2,568
TM1307,TB1501,,,,,2,568
TM1996,TM1307,,,,,2,289
TM1307,TM1996,,,,,2,289
TM1331,A2105,,,,,2,578
A2105,TM1331,,,,,2,578
A0740,A1641,,,,,2,490
A1641,A0740,,,,,2,490
TM1283,TM1307,,,,,2,351
TB6008,A2105,,,,,2,359
A2105,TB6008,,,,,2,359
A6458,TM1307,,,,,2,406
TM1307,A6458,,,,,2,406
TB6220,A2105,,,,,2,533
A2105,TB6220,,,,,2,533
TB1163,A1751,,,,,2,487
A1751,TB1163,,,,,2,487
A6363,A2105,,,,,2,599
A2105,A6363,,,,,2,599
A0385,A2105,,,,,2,588
A2105,A0385,,,,,2,588
TB0803,A2105,,,,,2,492
TM1280,TM1307,,,,,2,521
TM1307,TM1280,,,,,2,521
A6496,TM1307,,,,,2,366
TM1307,A6496,,,,,2,366
A6488,TM1307,,,,,2,81
TM1307,A6488,,,,,2,81
A2272,A1751,,,,,2,503
A1751,A2272,,,,,2,503
TM1281,TM1307,,,,,2,496
TM1307,TM1281,,,,,2,496
TM1307,TM1997,,,,,2,240
A0020,A1751,,,,,2,578
TM1113,TB2101,,,,,2,591
TB2101,TM1113,,,,,2,591
TM2112,TM1307,,,,,2,582
TM1307,TM2112,,,,,2,582
A6403,TM1307,,,,,2,475
TM1307,A6403,,,,,2,475
A2336,TM1307,,,,,2,358
TM1307,A2336,,,,,2,358
TM0518,TB0605,,,,,2,209
TB0605,TM0518,,,,,2,209
TM2003,TM0376,,,,,2,468
A1163,A1751,,,,,2,487
A1751,A1163,,,,,2,487
TB2272,A1751,,,,,2,503
A1751,TB2272,,,,,2,503
TB6697,A1325,,,,,2,511
A1325,TB6697,,,,,2,511
TM2235,TB1819,,,,,2,590
A0857,A1208,,,,,2,175
A1208,A0857,,,,,2,175
TB0601,TB0599,,,,,2,163
TB0599,TB0601,,,,,2,163
A0816,A1641,,,,,2,427
TB1819,A2060,,,,,2,462
TB1164,A1751,,,,,2,454
A1751,TB1164,,,,,2,454
A1640,A1641,,,,,2,13
A1641,A1640,,,,,2,13
A0527,A1641,,,,,2,597
A1641,A0527,,,,,2,597
A1752,A1751,,,,,2,73
A1751,A1752,,,,,2,73
A2305,TB1719,,,,,2,474
TB1719,A1057,,,,,2,600
A2277,A1751,,,,,2,528
A0735,A1641,,,,,2,463
A1641,A0735,,,,,2,463
TM1269,TM1307,,,,,2,406
TM1307,TM1269,,,,,2,406
TM0383,TM1307,,,,,2,551
TM1307,TM0383,,,,,2,551
TM2179,TM1307,,,,,2,310
TM1307,TM2179,,,,,2,310
TM1308,TM1307,,,,,2,71
TM1307,TM1308,,,,,2,71
TM0384,TM1307,,,,,2,582
TM1307,TM0384,,,,,2,582
A2337,TM1307,,,,,2,376
A2570,A6743,,,,,2,354
A6743,TM0706,,,,,2,593
TM0706,A6743,,,,,2,593
A2105,A2171,,,,,2,318
A2171,A2105,,,,,2,318
TM1993,A2105,,,,,2,393
A2080,A2105,,,,,2,437
TB2102,A2105,,,,,2,70
A2170,A2105,,,,,2,328
A2105,TB2102,,,,,2,70
TB6168,A2105,,,,,2,450
TB0339,A2105,,,,,2,342
A2105,TM1993,,,,,2,393
A1114,A2105,,,,,2,650
A2105,A1114,,,,,2,650
TB0385,A2105,,,,,2,588
A2105,TB0385,,,,,2,588
TM2420,TM1948,,,,,2,621
TM1948,TM2420,,,,,2,621
A2079,A2105,,,,,2,426
A2105,A2079,,,,,2,426
A6430,A2105,,,,,2,506
A2105,A6430,,,,,2,506
TB6169,A2105,,,,,2,363
A2105,A2080,,,,,2,437
TB2170,A2105,,,,,2,328
A2105,TB2170,,,,,2,328
TB6170,A2105,,,,,2,503
A2105,TB6170,,,,,2,503
A0324,A2105,,,,,2,324
A2105,A0324,,,,,2,324
TB2080,A2105,,,,,2,437
A2105,TB2080,,,,,2,437
TB2171,A2105,,,,,2,318
A2105,TB2171,,,,,2,318
TM1994,A2105,,,,,2,432
A0377,A2105,,,,,2,463
A2105,A0377,,,,,2,463
A2105,A2170,,,,,2,328
A1824,TM2060,,,,,2,280
TM2060,A1824,,,,,2,280
A2087,A2105,,,,,2,375
A2105,A2087,,,,,2,375
TB1114,A2105,,,,,2,641
A2105,TB1114,,,,,2,641
TB1327,A2105,,,,,2,744
A2101,A2105,,,,,2,117
A2105,A2101,,,,,2,117
A1881,A2105,,,,,2,518
A0323,A2105,,,,,2,306
A2105,A0323,,,,,2,306
A6220,A2105,,,,,2,517
A2105,A6220,,,,,2,517
TM1113,A2105,,,,,2,633
A2105,TM1113,,,,,2,633
TB2596,A2105,,,,,2,368
A2105,TB2596,,,,,2,368
M205,A2105,,,,,2,569
A2105,M205,,,,,2,569
TB6006,A2105,,,,,2,463
A2105,TB6006,,,,,2,463
TB0323,A2105,,,,,2,306
A2105,TB0323,,,,,2,306
TM1329,A2105,,,,,2,614
A2105,TM1329,,,,,2,614
TB0376,A2105,,,,,2,564
A2105,TB0376,,,,,2,564
A2102,A2105,,,,,2,70
A2105,A2102,,,,,2,70
A6175,A2105,,,,,2,568
A2105,A6175,,,,,2,568
A1327,A2105,,,,,2,744
A2105,A1327,,,,,2,744
TB2082,A2105,,,,,2,272
A2105,TB2082,,,,,2,272
A2105,TB6168,,,,,2,450
A0340,A2105,,,,,2,359
A2105,A0340,,,,,2,359
TM1880,A6023,,,,,2,509
A6301,A2105,,,,,2,572
A2105,A6301,,,,,2,572
A6023,M9,,,,,2,489
TM1255,A2105,,,,,2,459
A2105,TM1255,,,,,2,459
A0803,A2105,,,,,2,492
A1256,A2105,,,,,2,459
A2105,A1256,,,,,2,459
A2082,A2105,,,,,2,272
A2105,A2082,,,,,2,272
TB0382,A2105,,,,,2,430
A2105,TB0382,,,,,2,430
TB0377,A2105,,,,,2,438
A2105,TB0377,,,,,2,438
A0955,A1208,,,,,2,478
A1208,A0955,,,,,2,478
A6167,A2105,,,,,2,219
TB0324,A2105,,,,,2,324
A2105,TB0324,,,,,2,324
A1333,A2105,,,,,2,601
A2105,A1333,,,,,2,601
A2060,TB1819,,,,,2,462
TM0574,A1325,,,,,2,629
A1325,TM0574,,,,,2,629
TB1819,TB2059,,,,,2,463
A6278,TB0599,,,,,2,238
TB0599,A6278,,,,,2,238
A1328,A2105,,,,,2,472
A2105,A1328,,,,,2,472
A0339,A2105,,,,,2,334
TB6670,A2105,,,,,2,574
A2105,TB6670,,,,,2,574
TB1256,A2105,,,,,2,445
A2105,TB1256,,,,,2,445
TB2829,A2105,,,,,2,615
A2105,TB2829,,,,,2,615
TB2087,A2105,,,,,2,375
A2105,TB2087,,,,,2,375
TB6430,A2105,,,,,2,506
A2105,TB6430,,,,,2,506
A0490,TB0599,,,,,2,251
A1994,A2105,,,,,2,432
A2105,A1994,,,,,2,432
TB1328,A2105,,,,,2,472
A2105,TB1328,,,,,2,472
A2081,A2105,,,,,2,270
A2105,A2081,,,,,2,270
TB1326,A2105,,,,,2,401
A2105,TB1326,,,,,2,401
TB2079,A2105,,,,,2,459
A2105,TB2079,,,,,2,459
A1057,TB1719,,,,,2,600
TB1719,A2306,,,,,2,538
A6360,A2105,,,,,2,530
TB2830,A2105,,,,,2,548
A2105,TB2830,,,,,2,548
A1326,A2105,,,,,2,409
A2105,A1326,,,,,2,409
TB2081,A2105,,,,,2,270
A2105,TB2081,,,,,2,270
TM1332,A2105,,,,,2,611
A2105,TM1332,,,,,2,611
TB0804,A2105,,,,,2,526
A2105,TB0804,,,,,2,526
TM0377,A2105,,,,,2,434
TM1254,A2105,,,,,2,415
A6743,A2571,,,,,2,572
A2571,A6743,,,,,2,572
A6743,TM2197,,,,,2,343
TM2197,A6743,,,,,2,343
A6743,TM0618,,,,,2,200
TM0618,A6743,,,,,2,200
A2249,TB6171,,,,,2,333
TB6171,A2249,,,,,2,333
A6162,TB6171,,,,,2,507
TB6170,TB6171,,,,,2,284
A1969,TB6171,,,,,2,430
A0204,A0988,,,,,2,495
TM2420,TB6171,,,,,2,266
TB6171,TM2420,,,,,2,266
TB6171,TB6170,,,,,2,284
A2250,TB6171,,,,,2,384
TB6171,A2250,,,,,2,384
A1779,A0988,,,,,2,520
A0988,A1779,,,,,2,520
A0990,A0988,,,,,2,34
A0988,A0990,,,,,2,34
A1463,A2797,,,,,2,209
A2797,A1463,,,,,2,209
A2590,A0988,,,,,2,266
TB6004,TB6171,,,,,2,28
TB6171,TB6004,,,,,2,28
A1968,TB6171,,,,,2,501
TB6171,A1968,,,,,2,501
TM2077,TB6171,,,,,2,542
TB6171,TM2077,,,,,2,542
TB6171,A1969,,,,,2,430
A1971,TB6171,,,,,2,433
TB6171,A1971,,,,,2,433
A6282,A2105,,,,,2,530
A2105,A6282,,,,,2,530
TM1330,A2105,,,,,2,563
TB1881,A2105,,,,,2,518
A2105,TB1881,,,,,2,518
A2077,TB6171,,,,,2,547
TB6171,A2077,,,,,2,547
TM1928,TB6171,,,,,2,387
TB6171,TM1928,,,,,2,387
TB0803,TB6171,,,,,2,349
TB6171,TB0803,,,,,2,349
M5,TB6171,,,,,2,627
TB6171,M5,,,,,2,627
A0328,TB6171,,,,,2,206
TB6171,A0328,,,,,2,206
A1050,TB6171,,,,,2,635
A6493,A0988,,,,,2,305
A0988,A6493,,,,,2,305
A2251,TB6171,,,,,2,404
TB6171,A2251,,,,,2,404
A2252,TB6171,,,,,2,423
TB6171,A2252,,,,,2,423
TB6006,TB2101,,,,,2,556
TB2101,TB6006,,,,,2,556
TM1927,TB6171,,,,,2,378
TB6171,TM1927,,,,,2,378
A1950,TB6171,,,,,2,576
TB6171,A1950,,,,,2,576
A6506,TB6171,,,,,2,606
TB6171,A6506,,,,,2,606
A2002,TM0376,,,,,2,506
TM0376,A2002,,,,,2,506
TM1050,TB6171,,,,,2,635
TB6171,TM1050,,,,,2,635
TM2251,TB6171,,,,,2,404
TB6171,TM2251,,,,,2,404
A6084,TB6171,,,,,2,311
TB6171,A6084,,,,,2,311
TB6171,A6162,,,,,2,507
A0804,TB6171,,,,,2,398
A6460,TB6171,,,,,2,639
TB6171,A6460,,,,,2,639
A0902,TB6171,,,,,2,424
TB6171,A0902,,,,,2,424
M9,A6023,,,,,2,489
A0803,TB6171,,,,,2,349
TB6171,A0803,,,,,2,349
A1603,A0988,,,,,2,323
A0988,A1603,,,,,2,323
A6023,TM1571,,,,,2,685
A1927,TB6171,,,,,2,387
A0203,A0988,,,,,2,473
A0988,A0203,,,,,2,473
TM2421,TB6171,,,,,2,273
TB6171,TM2421,,,,,2,273
A6399,TB6171,,,,,2,641
TB6171,A6399,,,,,2,641
TM6105,TB6171,,,,,2,507
TB6171,TM6105,,,,,2,507
A2420,TB6171,,,,,2,258
TB6171,A2420,,,,,2,258
TB2059,TB1819,,,,,2,463
TB1819,TB1820,,,,,2,231
A0574,A1325,,,,,2,599
TB2396,A1946,,,,,2,556
A1946,TB2396,,,,,2,556
A1825,A1946,,,,,2,216
A1946,A1825,,,,,2,216
A0325,TB6171,,,,,2,172
TB6171,A0325,,,,,2,172
A2040,A1946,,,,,2,358
A1946,A2040,,,,,2,358
TM1970,TB6171,,,,,2,408
TB6171,TM1970,,,,,2,408
A0303,A1946,,,,,2,493
A1946,A1861,,,,,2,451
A2248,TB6171,,,,,2,431
TB6171,A2248,,,,,2,431
A2591,A0988,,,,,2,322
A0988,A2591,,,,,2,322
A0856,A1208,,,,,2,274
A1208,A0856,,,,,2,274
TB6278,TB0599,,,,,2,248
TB0599,TB6278,,,,,2,248
A2306,TB1719,,,,,2,538
TB0599,A2035,,,,,2,415
A1780,A0988,,,,,2,526
TB1719,A1789,,,,,2,314
TB0328,TB6171,,,,,2,206
TB6171,TB0328,,,,,2,206
A0125,A0988,,,,,2,699
A0988,A0125,,,,,2,699
A6508,TB6171,,,,,2,393
TB6171,A6508,,,,,2,393
A6733,TB6171,,,,,2,454
TB6171,A6733,,,,,2,454
A1602,A0988,,,,,2,217
A0988,A1602,,,,,2,217
A0216,A0988,,,,,2,488
TB6005,TB6171,,,,,2,57
TB6171,TB6005,,,,,2,57
TM1969,TB6171,,,,,2,430
TB6171,TM1969,,,,,2,430
TM2249,TB6171,,,,,2,333
TB6171,TM2249,,,,,2,333
A0991,A0988,,,,,2,70
A0988,A0991,,,,,2,70
TB0804,TB6171,,,,,2,398
TB6171,TB0804,,,,,2,398
TM2248,TB6171,,,,,2,431
TB6171,TM2248,,,,,2,431
TM2078,TB6171,,,,,2,572
A6743,A2162,,,,,2,325
A2162,A6743,,,,,2,325
A6743,A2568,,,,,2,217
A2568,A6743,,,,,2,217
A6743,TM0709,,,,,2,589
TM0709,A6743,,,,,2,589
A6743,A0282,,,,,2,529
A2041,A1946,,,,,2,463
A1613,A1946,,,,,2,460
A2789,A1946,,,,,2,603
A2822,A1946,,,,,2,274
A6480,A1946,,,,,2,243
TB2736,A1946,,,,,2,463
A1946,TB2736,,,,,2,463
A1946,A2041,,,,,2,463
A6724,A1946,,,,,2,545
A1946,A6724,,,,,2,545
A1862,A1946,,,,,2,322
A1946,A1862,,,,,2,322
A2107,A1946,,,,,2,470
A1946,A2107,,,,,2,470
A1864,A1946,,,,,2,552
A1946,A1864,,,,,2,552
A1910,A1946,,,,,2,435
A2217,A1946,,,,,2,519
A1946,A2217,,,,,2,519
A0691,A1946,,,,,2,638
A1946,A0691,,,,,2,638
TB1613,A1946,,,,,2,460
A1946,TB1613,,,,,2,460
A1946,A1613,,,,,2,460
A1597,A1946,,,,,2,415
A1946,A1597,,,,,2,415
M305,A1946,,,,,2,462
A1946,M305,,,,,2,462
TB2107,A1946,,,,,2,470
A1946,A2789,,,,,2,603
TB2217,A1946,,,,,2,508
A1946,TB2217,,,,,2,508
TB2040,A1946,,,,,2,358
A1946,TB2040,,,,,2,358
A2154,A1946,,,,,2,335
A1946,A2154,,,,,2,335
A2396,A1946,,,,,2,556
A1946,A2396,,,,,2,556
