table_name,field_name,language,translation,record_id,record_sub_id,field_value
routes,long_name,en,ZH.K. ZAPADEN PARK - TSENTRALNA GARA - ZH.K. ZAPADEN PARK,,,Ж.К. ЗАПАДЕН ПАРК - ЦЕНТРАЛНА ГАРА - Ж.К. ЗАПАДЕН ПАРК
routes,long_name,en,Gara Zaharna fabrika - Metrostantsiia K. Velitchkov - Gara Zaharna fabrika,,,Гара Захарна фабрика - Метростанция К. Величков - Гара Захарна фабрика
routes,long_name,en,UL. GEN. GURKO - LETISHTE SOFIYA TERMINAL 1 - UL. GEN. GURKO,,,УЛ. ГЕН. ГУРКО - ЛЕТИЩЕ СОФИЯ ТЕРМИНАЛ 1 - УЛ. ГЕН. ГУРКО
routes,long_name,en,HOTEL PLISKA - ZH.K. ZAPADEN PARK - HOTEL PLISKA,,,ХОТЕЛ ПЛИСКА - Ж.К. ЗАПАДЕН ПАРК - ХОТЕЛ ПЛИСКА
routes,long_name,en,ZH.k. Bаkston - ZH.K. MLADOST 1 - ZH.k. Bаkston,,,Ж.к. Бъкстон - Ж.К. МЛАДОСТ 1 - Ж.к. Бъкстон
routes,long_name,en,PATNOSTROITELNA TEHNIKA - VREMENNA - PATNOSTROITELNA TEHNIKA,,,ПЪТНОСТРОИТЕЛНА ТЕХНИКА - ВРЕМЕННА - ПЪТНОСТРОИТЕЛНА ТЕХНИКА
routes,long_name,en,zh.k. Druzhba 2 - zh.k. Hadzhi Dimitаr - zh.k. Druzhba 2,,,ж.к. Дружба 2 - ж.к. Хаджи Димитър - ж.к. Дружба 2
routes,long_name,en,TSENTRALNA GARA - PLOSHTADA KV. VRAZHDEBNA - TSENTRALNA GARA,,,ЦЕНТРАЛНА ГАРА - ПЛОЩАДА КВ. ВРАЖДЕБНА - ЦЕНТРАЛНА ГАРА
routes,long_name,en,METROSTANTSIYA VARDAR - SELO MALO BUTCHINO - METROSTANTSIYA VARDAR,,,МЕТРОСТАНЦИЯ ВАРДАР - СЕЛО МАЛО БУЧИНО - МЕТРОСТАНЦИЯ ВАРДАР
routes,long_name,en,SEVERNA PROMISHLENA ZONA - METROSTANTSIYA SLIVNITSA - SEVERNA PROMISHLENA ZONA,,,СЕВЕРНА ПРОМИШЛЕНА ЗОНА - МЕТРОСТАНЦИЯ СЛИВНИЦА - СЕВЕРНА ПРОМИШЛЕНА ЗОНА
routes,long_name,en,Selo ZHeliava - Avtostantsiia Iztok - Selo ZHeliava,,,Село Желява - Автостанция Изток - Село Желява
routes,long_name,en,ZH.K. IZTOK - ZH.K. LEVSKI G - ZH.K. IZTOK,,,Ж.К. ИЗТОК - Ж.К. ЛЕВСКИ Г - Ж.К. ИЗТОК
routes,long_name,en,LIFTA SIMEONOVO - AVTOSTANTSIYA GEO MILEV - LIFTA SIMEONOVO,,,ЛИФТА СИМЕОНОВО - АВТОСТАНЦИЯ ГЕО МИЛЕВ - ЛИФТА СИМЕОНОВО
routes,long_name,en,HYUNDAY BALGARIYA - Modna kаshta Agresiia - HYUNDAY BALGARIYA,,,ХЮНДАЙ БЪЛГАРИЯ - Модна къща Агресия - ХЮНДАЙ БЪЛГАРИЯ
routes,long_name,en,TSentralna gara - ZH.K. MLADOST 4- vremenna - TSentralna gara,,,Централна гара - Ж.К. МЛАДОСТ 4- временна - Централна гара
routes,long_name,en,zh.k. Druzhba 2 - OKOLOVRASTEN PAT - zh.k. Druzhba 2,,,ж.к. Дружба 2 - ОКОЛОВРЪСТЕН ПЪТ - ж.к. Дружба 2
routes,long_name,en,KV. SIMEONOVO - Metrostantsiia Vitosha - KV. SIMEONOVO,,,КВ. СИМЕОНОВО - Метростанция Витоша - КВ. СИМЕОНОВО
routes,long_name,en,ZH.K. LEVSKI G - ZH.K. BOROVO - ZH.K. LEVSKI G,,,Ж.К. ЛЕВСКИ Г - Ж.К. БОРОВО - Ж.К. ЛЕВСКИ Г
routes,long_name,en,PLOSHTAD  NA AVIATSIYATA - SELO DOLNI PASAREL - PLOSHTAD  NA AVIATSIYATA,,,ПЛОЩАД  НА АВИАЦИЯТА - СЕЛО ДОЛНИ ПАСАРЕЛ - ПЛОЩАД  НА АВИАЦИЯТА
routes,long_name,en,Kv. Obelia - ZH.k. Obelia 1 - Kv. Obelia,,,Кв. Обеля - Ж.к. Обеля 1 - Кв. Обеля
routes,long_name,en,Kv.Busmantsi - KV. D. MILENKOV - Kv.Busmantsi,,,Кв.Бусманци - КВ. Д. МИЛЕНКОВ - Кв.Бусманци
routes,long_name,en,ZH.K. GOTSE DELTCHEV - ZH.K. DRUZHBA-2 - ZH.K. GOTSE DELTCHEV,,,Ж.К. ГОЦЕ ДЕЛЧЕВ - Ж.К. ДРУЖБА-2 - Ж.К. ГОЦЕ ДЕЛЧЕВ
routes,long_name,en,Selo German - GARA ISKAR - Selo German,,,Село Герман - ГАРА ИСКЪР - Село Герман
routes,long_name,en,GARA KURILO - AVTOSTANTSIYA ORLANDOVTSI - GARA KURILO,,,ГАРА КУРИЛО - АВТОСТАНЦИЯ ОРЛАНДОВЦИ - ГАРА КУРИЛО
routes,long_name,en,Selo Golianovtsi - KV. OBELYA - Selo Golianovtsi,,,Село Голяновци - КВ. ОБЕЛЯ - Село Голяновци
routes,long_name,en,PL. ORLOV MOST - Park muzey Vrana - PL. ORLOV MOST,,,ПЛ. ОРЛОВ МОСТ - Парк музей Врана - ПЛ. ОРЛОВ МОСТ
routes,long_name,en,Avtostantsiia Iztok - MK Kremikovtsi - Avtostantsiia Iztok,,,Автостанция Изток - МК Кремиковци - Автостанция Изток
routes,long_name,en,"ZH.K. LYULIN-1,2 - ZH.K. MLADOST-1 - ZH.K. LYULIN-1,2",,,"Ж.К. ЛЮЛИН-1,2 - Ж.К. МЛАДОСТ-1 - Ж.К. ЛЮЛИН-1,2"
routes,long_name,en,METROSTANTSIYA MIZIYA - Pl. Sred selo - METROSTANTSIYA MIZIYA,,,МЕТРОСТАНЦИЯ МИЗИЯ - Пл. Сред село - МЕТРОСТАНЦИЯ МИЗИЯ
routes,long_name,en,UL. TODORINI KUKLI - ZOOPARKA - UL. TODORINI KUKLI,,,УЛ. ТОДОРИНИ КУКЛИ - ЗООПАРКА - УЛ. ТОДОРИНИ КУКЛИ
routes,long_name,en,Gara Poduiane - Mladezhki teatаr - Gara Poduiane,,,Гара Подуяне - Младежки театър - Гара Подуяне
routes,long_name,en,Pl. Ruski pametnik - UMBAL SV. ANNA - Pl. Ruski pametnik,,,Пл. Руски паметник - УМБАЛ СВ. АННА - Пл. Руски паметник
stops,stop_name,en,INSTITUT PUSHKAROV,,,ИНСТИТУТ ПУШКАРОВ
stops,stop_name,en,KV.BOYANA - VREMENNA,,,КВ.БОЯНА - ВРЕМЕННА
stops,stop_name,en,UL.G.S.RAKOVSKI - VREMENNA,,,УЛ.Г.С.РАКОВСКИ - ВРЕМЕННА
stops,stop_name,en,NATCHALO S. PLANA,,,НАЧАЛО С. ПЛАНА
stops,stop_name,en,PARK MUZEY VRANA,,,ПАРК МУЗЕЙ ВРАНА
stops,stop_name,en,UL. 640,,,УЛ. 640
stops,stop_name,en,UL. 9,,,УЛ. 9
stops,stop_name,en,RAZSADNIK MALO BUTCHINO,,,РАЗСАДНИК МАЛО БУЧИНО
stops,stop_name,en,BUL.BRYUKSEL,,,БУЛ.БРЮКСЕЛ
stops,stop_name,en,TETS LYULIN,,,ТЕЦ ЛЮЛИН
stops,stop_name,en,UL.3-TI MART - VREMENNA,,,УЛ.3-ТИ МАРТ - ВРЕМЕННА
stops,stop_name,en,PL. AL. NEVSKI,,,ПЛ. АЛ. НЕВСКИ
stops,stop_name,en,UL. PREZVITER KOZMA,,,УЛ. ПРЕЗВИТЕР КОЗМА
stops,stop_name,en,BARAZHA YAZ. PASAREL,,,БАРАЖА ЯЗ. ПАСАРЕЛ
stops,stop_name,en,TEHNITCHESKI UNIVERSITET,,,ТЕХНИЧЕСКИ УНИВЕРСИТЕТ
stops,stop_name,en,HIPERMARKET BILA,,,ХИПЕРМАРКЕТ БИЛА
stops,stop_name,en,UL. TIRANA,,,УЛ. ТИРАНА
stops,stop_name,en,TCHITALISHTE OTETS PAISIY,,,ЧИТАЛИЩЕ ОТЕЦ ПАИСИЙ
stops,stop_name,en,GORSKI DOM,,,ГОРСКИ ДОМ
stops,stop_name,en,UL. KITKATA,,,УЛ. КИТКАТА
stops,stop_name,en,STARATA FURNA,,,СТАРАТА ФУРНА
stops,stop_name,en,BL.15 ZH.K.HR.SMIRNENSKI,,,БЛ.15 Ж.К.ХР.СМИРНЕНСКИ
stops,stop_name,en,YAZOVIR PASAREL,,,ЯЗОВИР ПАСАРЕЛ
stops,stop_name,en,KV. GARA ISKAR,,,КВ. ГАРА ИСКЪР
stops,stop_name,en,ALBENA,,,АЛБЕНА
stops,stop_name,en,BL.206 ZH.K. DRUZHBA 2,,,БЛ.206 Ж.К. ДРУЖБА 2
stops,stop_name,en,RAZKLONA ZA KV. VRAZHDEBNA,,,РАЗКЛОНА ЗА КВ. ВРАЖДЕБНА
stops,stop_name,en,ZHOLIO KYURI,,,ЖОЛИО КЮРИ
stops,stop_name,en,BL. 43 ZH.K. MLADOST 1,,,БЛ. 43 Ж.К. МЛАДОСТ 1
stops,stop_name,en,PETA GRADSKA BOLNITSA,,,ПЕТА ГРАДСКА БОЛНИЦА
stops,stop_name,en,UL.ASEN YORDANOV,,,УЛ.АСЕН ЙОРДАНОВ
stops,stop_name,en,UL. G.S. RAKOVSKI,,,УЛ. Г.С. РАКОВСКИ
stops,stop_name,en,"BL. 155, ZH.K. DRUZHBA 1",,,"БЛ. 155, Ж.К. ДРУЖБА 1"
stops,stop_name,en,V.Z. BELOVODSKI PAT,,,В.З. БЕЛОВОДСКИ ПЪТ
stops,stop_name,en,MESTNOST KALAYDZHIYKATA,,,МЕСТНОСТ КАЛАЙДЖИЙКАТА
stops,stop_name,en,UL.DETELINA,,,УЛ.ДЕТЕЛИНА
stops,stop_name,en,SK NA TSSKA,,,СК НА ЦСКА
stops,stop_name,en,SHLAKOV TSEH,,,ШЛАКОВ ЦЕХ
stops,stop_name,en,V I K - EAD - SOFIYA,,,В И К - ЕАД - СОФИЯ
stops,stop_name,en,GARA OBELYA - VREMENNA,,,ГАРА ОБЕЛЯ - ВРЕМЕННА
stops,stop_name,en,MVR AKADEMIYA,,,МВР АКАДЕМИЯ
stops,stop_name,en,NATCHALO KV. TREBITCH - PO ZHELANIE,,,НАЧАЛО КВ. ТРЕБИЧ - ПО ЖЕЛАНИЕ
stops,stop_name,en,Ul. Bilianini izvori,,,Ул. Билянини извори
stops,stop_name,en,UL. LEVSKI VEKOVEN,,,УЛ. ЛЕВСКИ ВЕКОВЕН
stops,stop_name,en,UL. FELIKS KANITS,,,УЛ. ФЕЛИКС КАНИЦ
stops,stop_name,en,UL. 44-TA,,,УЛ. 44-ТА
stops,stop_name,en,PRETCHISTVATELNA STANTSIYA,,,ПРЕЧИСТВАТЕЛНА СТАНЦИЯ
stops,stop_name,en,UL.REPUBLIKA,,,УЛ.РЕПУБЛИКА
stops,stop_name,en,ZH.K. SOFIYA PARK,,,Ж.К. СОФИЯ ПАРК
stops,stop_name,en,Ul.TCHavdar Mutafov,,,Ул.Чавдар Мутафов
stops,stop_name,en,SBA - PO ZHELANIE,,,СБА - ПО ЖЕЛАНИЕ
stops,stop_name,en,NOVATA GORA NA SOFIYA (SUHODOL),,,НОВАТА ГОРА НА СОФИЯ (СУХОДОЛ)
stops,stop_name,en,UL.PROBUDA,,,УЛ.ПРОБУДА
stops,stop_name,en,UL. 19,,,УЛ. 19
stops,stop_name,en,NADLEZ NADEZHDA,,,НАДЛЕЗ НАДЕЖДА
stops,stop_name,en,PL. GARIBALDI,,,ПЛ. ГАРИБАЛДИ
stops,stop_name,en,UL. KRUSHATA - VREMENNA,,,УЛ. КРУШАТА - ВРЕМЕННА
stops,stop_name,en,BULAVTO,,,БУЛАВТО
stops,stop_name,en,UL. STARA PLANINA - VREMENNA,,,УЛ. СТАРА ПЛАНИНА - ВРЕМЕННА
stops,stop_name,en,"ZH.K. LYULIN 1,2",,,"Ж.К. ЛЮЛИН 1,2"
stops,stop_name,en,ZH.K.MAGNOLIYA - PO ZHELANIE,,,Ж.К.МАГНОЛИЯ - ПО ЖЕЛАНИЕ
stops,stop_name,en,UL. HAN TERVEL KV. MAKSIM GORKI,,,УЛ. ХАН ТЕРВЕЛ КВ. МАКСИМ ГОРКИ
stops,stop_name,en,PL. VITOSHA,,,ПЛ. ВИТОША
stops,stop_name,en,ZH.K. DRUZHBA 2,,,Ж.К. ДРУЖБА 2
stops,stop_name,en,PTITSEFERMATA,,,ПТИЦЕФЕРМАТА
stops,stop_name,en,KV. REPUBLIKA,,,КВ. РЕПУБЛИКА
stops,stop_name,en,ZH.P. GARA VERILA,,,Ж.П. ГАРА ВЕРИЛА
stops,stop_name,en,RSP BZN VREMENNA,,,РСП БЗН ВРЕМЕННА
stops,stop_name,en,STUDENTSKI GRAD,,,СТУДЕНТСКИ ГРАД
stops,stop_name,en,YAZ.SUHODOL,,,ЯЗ.СУХОДОЛ
stops,stop_name,en,UL. IVAN SHTEREV,,,УЛ. ИВАН ЩЕРЕВ
stops,stop_name,en,SKIORKATA,,,СКИОРКАТА
stops,stop_name,en,LAVOV MOST,,,ЛЪВОВ МОСТ
stops,stop_name,en,UL.INDIRA GANDI,,,УЛ.ИНДИРА ГАНДИ
stops,stop_name,en,TURMATCHKA MAHALA,,,ТУРМАЧКА МАХАЛА
stops,stop_name,en,BL. 323 ZH.K. MLADOST 3,,,БЛ. 323 Ж.К. МЛАДОСТ 3
stops,stop_name,en,ZAG DINAMIK AD,,,ЗАГ ДИНАМИК АД
stops,stop_name,en,PROMISHLENA ZONA ZH.K. DRUZHBA 1,,,ПРОМИШЛЕНА ЗОНА Ж.К. ДРУЖБА 1
stops,stop_name,en,BISTRISHKO SHOSE,,,БИСТРИШКО ШОСЕ
stops,stop_name,en,RAZKLONA ZA DRAGALEVSKI MANASTIR,,,РАЗКЛОНА ЗА ДРАГАЛЕВСКИ МАНАСТИР
stops,stop_name,en,UL. SAMOKOVSKO SHOSE,,,УЛ. САМОКОВСКО ШОСЕ
stops,stop_name,en,MIROVSKO SHOSE - PO ZHELANIE,,,МИРОВСКО ШОСЕ - ПО ЖЕЛАНИЕ
stops,stop_name,en,Ul. SHumen - vremenna,,,Ул. Шумен - временна
stops,stop_name,en,UL.TARNOVO,,,УЛ.ТЪРНОВО
stops,stop_name,en,BUL. VASIL LEVSKI,,,БУЛ. ВАСИЛ ЛЕВСКИ
stops,stop_name,en,UL. 12-TA,,,УЛ. 12-ТА
stops,stop_name,en,UL. AL.STAMBOLIYSKI - PO ZHELANIE,,,УЛ. АЛ.СТАМБОЛИЙСКИ - ПО ЖЕЛАНИЕ
stops,stop_name,en,177-MO OU S. SVETOVRATCHANE,,,177-МО ОУ С. СВЕТОВРАЧАНЕ
stops,stop_name,en,zh.k. Hadzhi Dimitаr - vremenna,,,ж.к. Хаджи Димитър - временна
stops,stop_name,en,UL. NARODEN GEROY,,,УЛ. НАРОДЕН ГЕРОЙ
stops,stop_name,en,UL. RATCHO PETKOV - KAZANDZHIYATA,,,УЛ. РАЧО ПЕТКОВ - КАЗАНДЖИЯТА
stops,stop_name,en,ZH.K. DRUZHBA 1,,,Ж.К. ДРУЖБА 1
stops,stop_name,en,NU ZA TANTSOVO IZKUSTVO,,,НУ ЗА ТАНЦОВО ИЗКУСТВО
stops,stop_name,en,BL. 89 ZH.K. DRUZHBA 1,,,БЛ. 89 Ж.К. ДРУЖБА 1
stops,stop_name,en,UL.ZAHARI ZOGRAF,,,УЛ.ЗАХАРИ ЗОГРАФ
stops,stop_name,en,BL.11 ZH.K. LYULIN 1,,,БЛ.11 Ж.К. ЛЮЛИН 1
stops,stop_name,en,V.Z. SIMEONOVO - DRAGALEVTSI,,,В.З. СИМЕОНОВО - ДРАГАЛЕВЦИ
stops,stop_name,en,BL. 202 ZH.K. OBELYA 2 - VREMENNA,,,БЛ. 202 Ж.К. ОБЕЛЯ 2 - ВРЕМЕННА
stops,stop_name,en,KV.VERDIKAL (UL.OKOL),,,КВ.ВЕРДИКАЛ (УЛ.ОКОЛ)
stops,stop_name,en,STADIONA GERMAN,,,СТАДИОНА ГЕРМАН
stops,stop_name,en,UL.REPUBLIKA - VREMENNA,,,УЛ.РЕПУБЛИКА - ВРЕМЕННА
stops,stop_name,en,HAYDUSHKI TCHUKAR,,,ХАЙДУШКИ ЧУКАР
stops,stop_name,en,BL.6 ZH.K. SUHATA REKA,,,БЛ.6 Ж.К. СУХАТА РЕКА
stops,stop_name,en,KV. MANASTIRSKI LIVADI - ZAPAD,,,КВ. МАНАСТИРСКИ ЛИВАДИ - ЗАПАД
stops,stop_name,en,SELO KOKALYANE,,,СЕЛО КОКАЛЯНЕ
stops,stop_name,en,SPIIDO EOOD,,,СПИИДО ЕООД
stops,stop_name,en,ELEKTROTERMIYA - PO ZHELANIE,,,ЕЛЕКТРОТЕРМИЯ - ПО ЖЕЛАНИЕ
stops,stop_name,en,BL. 327 ZH.K. MLADOST 3,,,БЛ. 327 Ж.К. МЛАДОСТ 3
stops,stop_name,en,"TCHITALISHTE SVETLINA, S. VLADAYA",,,"ЧИТАЛИЩЕ СВЕТЛИНА, С. ВЛАДАЯ"
stops,stop_name,en,PAZAR MALASHEVTSI,,,ПАЗАР МАЛАШЕВЦИ
stops,stop_name,en,ZSK KREMIKOVTSI AD,,,ЗСК КРЕМИКОВЦИ АД
stops,stop_name,en,ZH.K. LEVSKI-V,,,Ж.К. ЛЕВСКИ-В
stops,stop_name,en,ul. 243,,,ул. 243
stops,stop_name,en,UL. LAZAROPOLE,,,УЛ. ЛАЗАРОПОЛЕ
stops,stop_name,en,OBSHTINA KREMIKOVTSI,,,ОБЩИНА КРЕМИКОВЦИ
stops,stop_name,en,BUL. NIKOLA PETKOV,,,БУЛ. НИКОЛА ПЕТКОВ
stops,stop_name,en,FOHAR AD,,,ФОХАР АД
stops,stop_name,en,BL.22 ZH.K.DIANABAD,,,БЛ.22 Ж.К.ДИАНАБАД
stops,stop_name,en,UL. TSAREVETS - VREMENNA,,,УЛ. ЦАРЕВЕЦ - ВРЕМЕННА
stops,stop_name,en,UL. INZH. GEORGI BELOV,,,УЛ. ИНЖ. ГЕОРГИ БЕЛОВ
stops,stop_name,en,KV. MALASHEVTSI,,,КВ. МАЛАШЕВЦИ
stops,stop_name,en,UL. MAESTRO ATANASOV,,,УЛ. МАЕСТРО АТАНАСОВ
stops,stop_name,en,SELO PODGUMER,,,СЕЛО ПОДГУМЕР
stops,stop_name,en,INSTITUT PO TCHERNA METALURGIYA - PO ZHELANIE,,,ИНСТИТУТ ПО ЧЕРНА МЕТАЛУРГИЯ - ПО ЖЕЛАНИЕ
stops,stop_name,en,PGHMBT PROF.P.RAYKOV,,,ПГХМБТ ПРОФ.П.РАЙКОВ
stops,stop_name,en,V.Z. KITKATA,,,В.З. КИТКАТА
stops,stop_name,en,K-S TSARIGRADSKI,,,К-С ЦАРИГРАДСКИ
stops,stop_name,en,UL. METCHA POLYANA,,,УЛ. МЕЧА ПОЛЯНА
stops,stop_name,en,ZAPADEN PARK,,,ЗАПАДЕН ПАРК
stops,stop_name,en,UL. OSVOBOZHDENIE,,,УЛ. ОСВОБОЖДЕНИЕ
stops,stop_name,en,BL. 70 ZH.K. MLADOST 1,,,БЛ. 70 Ж.К. МЛАДОСТ 1
stops,stop_name,en,NATCHALO S. MRAMOR,,,НАЧАЛО С. МРАМОР
stops,stop_name,en,RAZKLONA ZA ZH.K. MLADOST - VREMENNA,,,РАЗКЛОНА ЗА Ж.К. МЛАДОСТ - ВРЕМЕННА
stops,stop_name,en,SK TSSKA,,,СК ЦСКА
stops,stop_name,en,UL. MILIN KAMAK,,,УЛ. МИЛИН КАМЪК
stops,stop_name,en,UL. G. IZMIRLIEV,,,УЛ. Г. ИЗМИРЛИЕВ
stops,stop_name,en,UL. PROF. I. GEORGOV,,,УЛ. ПРОФ. И. ГЕОРГОВ
stops,stop_name,en,BUL. GOTSE DELTCHEV,,,БУЛ. ГОЦЕ ДЕЛЧЕВ
stops,stop_name,en,SELO NEGOVAN - VREMENNA,,,СЕЛО НЕГОВАН - ВРЕМЕННА
stops,stop_name,en,NIM,,,НИМ
stops,stop_name,en,ZIMEN DVORETS NA SPORTA,,,ЗИМЕН ДВОРЕЦ НА СПОРТА
stops,stop_name,en,PLAZHA PANTCHAREVO,,,ПЛАЖА ПАНЧАРЕВО
stops,stop_name,en,BL. 28 ZH.K.LEVSKI-G,,,БЛ. 28 Ж.К.ЛЕВСКИ-Г
stops,stop_name,en,UL. 2,,,УЛ. 2
stops,stop_name,en,TSARIGRADSKO SHOSE,,,ЦАРИГРАДСКО ШОСЕ
stops,stop_name,en,NATSIONALEN DVORETS NA KULTURATA,,,НАЦИОНАЛЕН ДВОРЕЦ НА КУЛТУРАТА
stops,stop_name,en,LETISHTE DOBROSLAVTSI - PO ZHELANIE,,,ЛЕТИЩЕ ДОБРОСЛАВЦИ - ПО ЖЕЛАНИЕ
stops,stop_name,en,BUL. KNYAGINYA MARIYA LUIZA,,,БУЛ. КНЯГИНЯ МАРИЯ ЛУИЗА
stops,stop_name,en,PL. TSENTRALNA GARA,,,ПЛ. ЦЕНТРАЛНА ГАРА
stops,stop_name,en,BUL. ALEKSANDAR STAMBOLIYSKI,,,БУЛ. АЛЕКСАНДЪР СТАМБОЛИЙСКИ
stops,stop_name,en,KV. KUMARITSA,,,КВ. КУМАРИЦА
stops,stop_name,en,UL.BELI DUNAV,,,УЛ.БЕЛИ ДУНАВ
stops,stop_name,en,TOLEVA MAHALA,,,ТОЛЕВА МАХАЛА
stops,stop_name,en,SOFIYSKA SVETA GORA,,,СОФИЙСКА СВЕТА ГОРА
stops,stop_name,en,UL. POSHTENSKA,,,УЛ. ПОЩЕНСКА
stops,stop_name,en,Hlebozavoda,,,Хлебозавода
stops,stop_name,en,UMBAL SV. ANNA,,,УМБАЛ СВ. АННА
stops,stop_name,en,DANON SERDIKA AD,,,ДАНОН СЕРДИКА АД
stops,stop_name,en,Ul. Strаmna,,,Ул. Стръмна
stops,stop_name,en,SELO GORNI BOGROV,,,СЕЛО ГОРНИ БОГРОВ
stops,stop_name,en,UL. BISTRISHKO SHOSE,,,УЛ. БИСТРИШКО ШОСЕ
stops,stop_name,en,TSENTARA KV. ILIYANTSI - PO ZHELANIE,,,ЦЕНТЪРА КВ. ИЛИЯНЦИ - ПО ЖЕЛАНИЕ
stops,stop_name,en,BUL. GEN. SUVOROV - VREMENNA,,,БУЛ. ГЕН. СУВОРОВ - ВРЕМЕННА
stops,stop_name,en,Ul. Podp. Kalitin - vremenna,,,Ул. Подп. Калитин - временна
stops,stop_name,en,TEATAR SOFIYA,,,ТЕАТЪР СОФИЯ
stops,stop_name,en,SELO DOLNI PASAREL,,,СЕЛО ДОЛНИ ПАСАРЕЛ
stops,stop_name,en,VARDAR,,,ВАРДАР
stops,stop_name,en,TCHITALISHTE SVETLINA,,,ЧИТАЛИЩЕ СВЕТЛИНА
stops,stop_name,en,BALGARIYA,,,БЪЛГАРИЯ
stops,stop_name,en,GARA ISKAR,,,ГАРА ИСКЪР
stops,stop_name,en,BL.3 ZH.K. DRUZHBA 1,,,БЛ.3 Ж.К. ДРУЖБА 1
stops,stop_name,en,BUL. K. VELITCHKOV,,,БУЛ. К. ВЕЛИЧКОВ
stops,stop_name,en,GROBISHTEN PARK BOYANA,,,ГРОБИЩЕН ПАРК БОЯНА
stops,stop_name,en,MOSTA KV. VRAZHDEBNA,,,МОСТА КВ. ВРАЖДЕБНА
stops,stop_name,en,UL.HRISTO SILYANOV,,,УЛ.ХРИСТО СИЛЯНОВ
stops,stop_name,en,MOST S. DOLNI BOGROV,,,МОСТ С. ДОЛНИ БОГРОВ
stops,stop_name,en,PATYA ZA LETISHTE VRAZHDEBNA,,,ПЪТЯ ЗА ЛЕТИЩЕ ВРАЖДЕБНА
stops,stop_name,en,UL.3,,,УЛ.3
stops,stop_name,en,MAHALA BATAREYATA,,,МАХАЛА БАТАРЕЯТА
stops,stop_name,en,NPMG AKAD. L. TCHAKALOV,,,НПМГ АКАД. Л. ЧАКАЛОВ
stops,stop_name,en,V.Z.YAREMA,,,В.З.ЯРЕМА
stops,stop_name,en,UL.VISHNOVSKA - PO ZHELANIE,,,УЛ.ВИШНОВСКА - ПО ЖЕЛАНИЕ
stops,stop_name,en,TSENTAR KV. BOTUNETS,,,ЦЕНТЪР КВ. БОТУНЕЦ
stops,stop_name,en,BL. 7 ZH.K. HR. SMIRNENSKI,,,БЛ. 7 Ж.К. ХР. СМИРНЕНСКИ
stops,stop_name,en,ZH.K. MLADOST 4- vremenna,,,Ж.К. МЛАДОСТ 4- временна
stops,stop_name,en,KRAYA S. DOBROVSLAVTSI,,,КРАЯ С. ДОБРОВСЛАВЦИ
stops,stop_name,en,KMETSTVO SVETOVRATCHANE,,,КМЕТСТВО СВЕТОВРАЧАНЕ
stops,stop_name,en,PL.SV. ALEKSANDAR NEVSKI,,,ПЛ.СВ. АЛЕКСАНДЪР НЕВСКИ
stops,stop_name,en,60-TO OU KV. BENKOVSKI,,,60-ТО ОУ КВ. БЕНКОВСКИ
stops,stop_name,en,NATCHALO KV. MIHAYLOVO,,,НАЧАЛО КВ. МИХАЙЛОВО
stops,stop_name,en,BUL. VITOSHA,,,БУЛ. ВИТОША
stops,stop_name,en,MOSTA NA KV. VITOSHA,,,МОСТА НА КВ. ВИТОША
stops,stop_name,en,NOVA TELEVIZIYA,,,НОВА ТЕЛЕВИЗИЯ
stops,stop_name,en,NIM - vremenna,,,НИМ - временна
stops,stop_name,en,BL. 325 ZH.K. MLADOST 3,,,БЛ. 325 Ж.К. МЛАДОСТ 3
stops,stop_name,en,PETA GRADSKA BOLNITSA - VREMENNA,,,ПЕТА ГРАДСКА БОЛНИЦА - ВРЕМЕННА
stops,stop_name,en,AVTOSERVIZ,,,АВТОСЕРВИЗ
stops,stop_name,en,UL.GEO MILEV,,,УЛ.ГЕО МИЛЕВ
stops,stop_name,en,UL. SULTAN TEPE,,,УЛ. СУЛТАН ТЕПЕ
stops,stop_name,en,KAMPING TCHERNIYA KOS,,,КЪМПИНГ ЧЕРНИЯ КОС
stops,stop_name,en,RITEKS AD,,,РИТЕКС АД
stops,stop_name,en,SOFIYA TEH PARK,,,СОФИЯ ТЕХ ПАРК
stops,stop_name,en,BL. 245 ZH.K. MLADOST 2,,,БЛ. 245 Ж.К. МЛАДОСТ 2
stops,stop_name,en,UL. RODOPSKI IZVOR,,,УЛ. РОДОПСКИ ИЗВОР
stops,stop_name,en,UL. MONTEVIDEO,,,УЛ. МОНТЕВИДЕО
stops,stop_name,en,BL. 648 ZH.K. LYULIN 6,,,БЛ. 648 Ж.К. ЛЮЛИН 6
stops,stop_name,en,BOTANITCHESKA GRADINA,,,БОТАНИЧЕСКА ГРАДИНА
stops,stop_name,en,TCHITALISHTE SV.SV. KIRIL I METODIY,,,ЧИТАЛИЩЕ СВ.СВ. КИРИЛ И МЕТОДИЙ
stops,stop_name,en,UL.DIMITAR PETKOV,,,УЛ.ДИМИТЪР ПЕТКОВ
stops,stop_name,en,ZH.K. GEO MILEV,,,Ж.К. ГЕО МИЛЕВ
stops,stop_name,en,BUL. P.EVTIMIY VR.,,,БУЛ. П.ЕВТИМИЙ ВР.
stops,stop_name,en,UL.SKAYLER - VREMENNA,,,УЛ.СКАЙЛЕР - ВРЕМЕННА
stops,stop_name,en,ZH.K.IVAN VAZOV,,,Ж.К.ИВАН ВАЗОВ
stops,stop_name,en,VETS PASAREL,,,ВЕЦ ПАСАРЕЛ
